timestamp_unix,timestamp_iso,phase,step_label,elapsed_in_phase_s,event,total_W,soc_C,cpu_clock_MHz,throttled_flags,0V8_AON_V,0V8_AON_A,0V8_AON_W,0V8_SW_V,0V8_SW_A,0V8_SW_W,1V1_SYS_V,1V1_SYS_A,1V1_SYS_W,1V8_SYS_V,1V8_SYS_A,1V8_SYS_W,3V3_ADC_V,3V3_ADC_A,3V3_ADC_W,3V3_DAC_V,3V3_DAC_A,3V3_DAC_W,3V3_SYS_V,3V3_SYS_A,3V3_SYS_W,3V7_WL_SW_V,3V7_WL_SW_A,3V7_WL_SW_W,BATT_V,BATT_A,BATT_W,DDR_VDD2_V,DDR_VDD2_A,DDR_VDD2_W,DDR_VDDQ_V,DDR_VDDQ_A,DDR_VDDQ_W,EXT5V_V,EXT5V_A,EXT5V_W,HDMI_V,HDMI_A,HDMI_W,VDD_CORE_V,VDD_CORE_A,VDD_CORE_W
1778783007.217,2026-05-14T20:23:27.217,drift_detection,wlv_cusum,0.356,,7.0731,57.60,2400.0,0,0.7997,0.002442,0.0020,0.7993,0.412818,0.3300,1.1040,0.246910,0.2726,1.8208,0.271309,0.4940,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3100,0.170788,0.5653,3.7415,0.001952,0.0073,0.0000,,,1.1066,0.164932,0.1825,0.6007,0.003431,0.0021,5.1148,,,5.1175,0.010745,0.0550,0.8719,5.920590,5.1624
1778783007.468,2026-05-14T20:23:27.468,drift_detection,wlv_cusum,0.607,,9.1223,58.20,2400.0,0,0.8000,0.002442,0.0020,0.7996,0.342551,0.2739,1.1051,0.249838,0.2761,1.8066,0.266429,0.4813,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3332,0.161028,0.5367,3.7415,0.002928,0.0110,0.0000,,,1.1253,0.166884,0.1878,0.6040,0.006373,0.0038,5.0719,,,5.1349,0.011111,0.0571,0.8725,8.358479,7.2926
1778783007.720,2026-05-14T20:23:27.719,drift_detection,wlv_cusum,0.858,,5.5751,59.30,2400.0,0,0.7997,0.002381,0.0019,0.8022,0.426481,0.3421,1.1077,0.247886,0.2746,1.8188,0.303514,0.5520,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3332,0.165908,0.5530,3.7378,0.000976,0.0036,0.0000,,,1.1015,0.287899,0.3171,0.6007,0.026961,0.0162,5.1282,,,5.0103,0.011722,0.0587,0.8736,3.955990,3.4558
1778783007.977,2026-05-14T20:23:27.977,drift_detection,wlv_cusum,1.116,,5.0962,58.70,2400.0,0,0.7994,0.002381,0.0019,0.8015,0.455759,0.3653,1.1044,0.247886,0.2738,1.8056,0.289851,0.5234,3.3114,0.000000,0.0000,3.3150,0.000000,0.0000,3.3119,0.162980,0.5398,3.7415,0.000000,0.0000,0.0000,,,1.1051,0.410867,0.4541,0.6004,0.026961,0.0162,5.1268,,,5.0920,0.010745,0.0547,0.8725,3.286240,2.8672
1778783008.231,2026-05-14T20:23:28.231,drift_detection,wlv_cusum,1.369,,5.4950,59.30,2400.0,0,0.7997,0.002503,0.0020,0.8029,0.439169,0.3526,1.1066,0.246910,0.2732,1.8002,0.299611,0.5394,3.3132,0.000000,0.0000,3.3150,0.000000,0.0000,3.3184,0.162980,0.5408,3.7183,0.001952,0.0073,0.0000,,,1.1077,0.412818,0.4573,0.6037,0.025000,0.0151,5.1268,,,5.1215,0.010623,0.0544,0.8736,3.723810,3.2529
1778783008.490,2026-05-14T20:23:28.490,drift_detection,wlv_cusum,1.628,,5.0617,59.30,2400.0,0,0.8000,0.002320,0.0019,0.8000,0.424530,0.3396,1.1044,0.248862,0.2748,1.8041,0.294731,0.5317,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3119,0.169812,0.5624,3.7220,0.000000,0.0000,0.0000,,,1.1136,0.382565,0.4260,0.6026,0.026471,0.0160,5.1121,,,5.1456,0.011233,0.0578,0.8701,3.277310,2.8515
1778783008.752,2026-05-14T20:23:28.751,drift_detection,wlv_cusum,1.890,,3.7154,58.70,2400.0,0,0.8003,0.002259,0.0018,0.8007,0.439169,0.3517,1.1070,0.251790,0.2787,1.8212,0.281068,0.5119,3.3123,0.000488,0.0016,3.3123,0.000000,0.0000,3.3063,0.167860,0.5550,3.7267,0.000000,0.0000,0.0000,,,1.1088,0.279116,0.3095,0.6004,0.019608,0.0118,5.1215,,,5.0478,0.010745,0.0542,0.8741,1.875300,1.6392
1778783009.002,2026-05-14T20:23:29.002,drift_detection,wlv_cusum,2.140,,9.1023,58.70,2400.0,0,0.7994,0.002442,0.0020,0.7996,0.337672,0.2700,1.1077,0.247886,0.2746,1.8149,0.267405,0.4853,3.3132,0.000000,0.0000,3.3150,0.000000,0.0000,3.3119,0.162004,0.5365,3.7406,0.000976,0.0037,0.0000,,,1.1040,0.158101,0.1745,0.6037,0.006863,0.0041,5.0009,,,5.1469,0.011233,0.0578,0.8736,8.349549,7.2938
1778783009.253,2026-05-14T20:23:29.253,drift_detection,wlv_cusum,2.392,,5.8043,60.40,2400.0,0,0.8000,0.002503,0.0020,0.8000,0.432337,0.3459,1.1048,0.247886,0.2739,1.8002,0.270333,0.4867,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3407,0.171764,0.5738,3.7406,0.000000,0.0000,0.0000,,,1.1253,0.356214,0.4008,0.6037,0.024020,0.0145,5.1376,,,5.1697,0.011477,0.0593,0.8727,4.179240,3.6474
1778783009.505,2026-05-14T20:23:29.505,drift_detection,wlv_cusum,2.643,,9.5043,58.20,2400.0,0,0.7994,0.002381,0.0019,0.8004,0.439169,0.3515,1.1044,0.246910,0.2727,1.8168,0.288875,0.5248,3.3150,0.000061,0.0002,3.3150,0.000000,0.0000,3.3063,0.169812,0.5615,3.7183,0.000000,0.0000,0.0000,,,1.1062,0.338648,0.3746,0.6037,0.014706,0.0089,5.1255,,,5.0397,0.011233,0.0566,0.8730,8.420990,7.3517
1778783009.857,2026-05-14T20:23:29.857,drift_detection,wlv_cusum,2.995,,5.1579,58.70,2400.0,0,0.7994,0.002381,0.0019,0.7996,0.389396,0.3114,1.1070,0.250814,0.2776,1.8061,0.296683,0.5358,3.3123,0.000000,0.0000,3.3150,0.000000,0.0000,3.3100,0.161028,0.5330,3.7415,0.000000,0.0000,0.0000,,,1.1253,0.223488,0.2515,0.6000,0.023530,0.0141,5.1148,,,5.1295,0.011233,0.0576,0.8736,3.634510,3.1749
1778783010.103,2026-05-14T20:23:30.103,drift_detection,wlv_cusum,3.241,,5.1702,59.30,2400.0,0,0.7997,0.002137,0.0017,0.8011,0.380613,0.3049,1.1062,0.248862,0.2753,1.8090,0.269357,0.4873,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3091,0.165908,0.5490,3.7183,0.000000,0.0000,0.0000,,,1.1048,0.225440,0.2491,0.6004,0.009314,0.0056,5.1322,,,5.1335,0.010745,0.0552,0.8727,3.714880,3.2421
1778783010.355,2026-05-14T20:23:30.354,drift_detection,wlv_cusum,3.493,,5.2004,58.70,2400.0,0,0.8000,0.002503,0.0020,0.7996,0.325961,0.2606,1.1048,0.247886,0.2739,1.8002,0.292779,0.5271,3.3141,0.000000,0.0000,3.3141,0.000000,0.0000,3.3137,0.165908,0.5498,3.7415,0.000000,0.0000,0.0000,,,1.1015,0.260573,0.2870,0.6015,0.003922,0.0024,5.0116,,,5.1349,0.010623,0.0545,0.8730,3.714880,3.2431
1778783010.606,2026-05-14T20:23:30.605,drift_detection,wlv_cusum,3.744,,5.3945,58.20,2400.0,0,0.8000,0.002381,0.0019,0.8011,0.440144,0.3526,1.1073,0.249838,0.2767,1.8090,0.272284,0.4926,3.3150,0.000000,0.0000,3.3132,0.000000,0.0000,3.3026,0.164932,0.5447,3.7415,0.000000,0.0000,0.0000,,,1.1029,0.290827,0.3208,0.6037,0.012255,0.0074,5.1148,,,5.0491,0.010379,0.0524,0.8733,3.830970,3.3455
1778783010.854,2026-05-14T20:23:30.853,drift_detection,wlv_cusum,3.992,,5.5990,59.30,2400.0,0,0.8003,0.002259,0.0018,0.8011,0.433313,0.3471,1.1048,0.248862,0.2749,1.8032,0.298635,0.5385,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3407,0.165908,0.5542,3.7304,0.000000,0.0000,0.0000,,,1.1081,0.398179,0.4412,0.6004,0.015196,0.0091,5.1255,,,5.1456,0.011355,0.0584,0.8725,3.866690,3.3736
1778783011.106,2026-05-14T20:23:31.105,drift_detection,wlv_cusum,4.244,,7.6204,60.40,2400.0,0,0.8003,0.002381,0.0019,0.7993,0.337672,0.2699,1.1048,0.247886,0.2739,1.8002,0.287899,0.5183,3.3141,0.000000,0.0000,3.3141,0.000000,0.0000,3.3295,0.164932,0.5491,3.7258,0.001952,0.0073,0.0000,,,1.1044,0.345479,0.3815,0.6037,0.001961,0.0012,5.0277,,,5.1469,0.011233,0.0578,0.8719,6.376020,5.5595
1778783011.362,2026-05-14T20:23:31.362,drift_detection,wlv_cusum,4.501,,5.2065,58.20,2400.0,0,0.8003,0.002442,0.0020,0.8000,0.393300,0.3146,1.1051,0.248862,0.2750,1.8149,0.265453,0.4818,3.3132,0.000000,0.0000,3.3150,0.000000,0.0000,3.3110,0.162004,0.5364,3.7397,0.000000,0.0000,0.0000,,,1.1040,0.259597,0.2866,0.5996,0.007353,0.0044,5.1295,,,5.1389,0.011233,0.0577,0.8722,3.723810,3.2479
1778783011.611,2026-05-14T20:23:31.610,drift_detection,wlv_cusum,4.749,,3.2904,59.30,2400.0,0,0.7991,0.002381,0.0019,0.8000,0.317177,0.2537,1.1044,0.247886,0.2738,1.8056,0.274236,0.4952,3.3150,0.000000,0.0000,3.3187,0.000000,0.0000,3.3072,0.164932,0.5455,3.7378,0.000976,0.0036,0.0000,,,1.1015,0.070267,0.0774,0.6018,0.014216,0.0086,5.0960,,,5.1121,0.011233,0.0574,0.8722,1.803860,1.5733
1778783011.863,2026-05-14T20:23:31.863,drift_detection,wlv_cusum,5.002,,5.1434,58.70,2400.0,0,0.7994,0.002381,0.0019,0.8018,0.365974,0.2934,1.1077,0.251790,0.2789,1.8002,0.261549,0.4709,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3110,0.162004,0.5364,3.7267,0.002928,0.0109,0.0000,,,1.1073,0.398179,0.4409,0.5982,0.016667,0.0100,5.1108,,,5.1483,0.010623,0.0547,0.8722,3.491630,3.0454
1778783012.119,2026-05-14T20:23:32.119,drift_detection,wlv_cusum,5.257,,5.0211,58.20,2400.0,0,0.8000,0.002381,0.0019,0.8022,0.320105,0.2568,1.1048,0.247886,0.2739,1.8032,0.288875,0.5209,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3026,0.162004,0.5350,3.7415,0.000000,0.0000,0.0000,,,1.1066,0.081978,0.0907,0.6033,0.003431,0.0021,5.1362,,,5.1054,0.010379,0.0530,0.8722,3.768460,3.2869
1778783012.376,2026-05-14T20:23:32.375,drift_detection,wlv_cusum,5.514,,8.1996,58.20,2400.0,0,0.7997,0.002503,0.0020,0.8015,0.351335,0.2816,1.1059,0.246910,0.2730,1.8090,0.260573,0.4714,3.3150,0.000061,0.0002,3.3141,0.000000,0.0000,3.3314,0.165908,0.5527,3.7267,0.000000,0.0000,0.0000,,,1.1015,0.132726,0.1462,0.6004,0.010784,0.0065,5.0156,,,5.1362,0.011233,0.0577,0.8730,7.340460,6.4083
1778783012.623,2026-05-14T20:23:32.623,drift_detection,wlv_cusum,5.762,,5.4920,59.30,2400.0,0,0.8003,0.002381,0.0019,0.8022,0.405987,0.3257,1.1066,0.249838,0.2765,1.8007,0.254718,0.4587,3.3123,0.000000,0.0000,3.3150,0.000000,0.0000,3.3063,0.161028,0.5324,3.7415,0.000976,0.0037,0.0000,,,1.1051,0.202017,0.2233,0.6026,0.003922,0.0024,5.1121,,,5.0893,0.010745,0.0547,0.8719,4.143520,3.6129
1778783012.873,2026-05-14T20:23:32.873,drift_detection,wlv_cusum,6.012,,8.4806,59.30,2400.0,0,0.8000,0.002381,0.0019,0.8011,0.336696,0.2697,1.1070,0.247886,0.2744,1.8095,0.278140,0.5033,3.3141,0.000000,0.0000,3.3141,0.000000,0.0000,3.3332,0.166884,0.5563,3.7183,0.000000,0.0000,0.0000,,,1.1015,0.069291,0.0763,0.5996,0.005392,0.0032,5.1215,,,5.0598,0.011477,0.0581,0.8722,7.724450,6.7373
1778783013.122,2026-05-14T20:23:33.122,drift_detection,wlv_cusum,6.261,,4.6160,58.70,2400.0,0,0.7997,0.002381,0.0019,0.7989,0.311322,0.2487,1.1055,0.248862,0.2751,1.8002,0.284972,0.5130,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3110,0.165908,0.5493,3.7341,0.000000,0.0000,0.0000,,,1.1073,0.194210,0.2151,0.6029,0.008824,0.0053,5.0987,,,5.1000,0.011722,0.0598,0.8717,3.152290,2.7478
1778783013.366,2026-05-14T20:23:33.366,drift_detection,wlv_cusum,6.505,,4.6960,58.70,2400.0,0,0.8000,0.002442,0.0020,0.8000,0.411843,0.3295,1.1077,0.248862,0.2757,1.8208,0.283996,0.5171,3.3132,0.000000,0.0000,3.3150,0.000000,0.0000,3.3147,0.161028,0.5338,3.7397,0.000000,0.0000,0.0000,,,1.1066,0.243982,0.2700,0.6007,0.011765,0.0071,5.1054,,,5.1349,0.010867,0.0558,0.8730,3.098710,2.7052
1778783013.613,2026-05-14T20:23:33.612,drift_detection,wlv_cusum,6.751,,5.3755,58.70,2400.0,0,0.8000,0.002259,0.0018,0.8015,0.383541,0.3074,1.1062,0.260573,0.2883,1.8247,0.292779,0.5342,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3026,0.158101,0.5221,3.7415,0.000000,0.0000,0.0000,,,1.1084,0.225440,0.2499,0.5996,0.007843,0.0047,4.9888,,,5.1000,0.011111,0.0567,0.8719,3.911340,3.4105
1778783013.863,2026-05-14T20:23:33.863,drift_detection,wlv_cusum,7.002,,5.7363,58.70,2400.0,0,0.7994,0.002259,0.0018,0.8022,0.405987,0.3257,1.1062,0.364998,0.4038,1.8007,0.300586,0.5413,3.3141,0.000000,0.0000,3.3141,0.000000,0.0000,3.3193,0.168836,0.5604,3.7267,0.001952,0.0073,0.0000,,,1.1015,0.187379,0.2064,0.6007,0.028432,0.0171,5.0987,,,5.1295,0.010989,0.0564,0.8727,4.143520,3.6162
1778783014.110,2026-05-14T20:23:34.109,drift_detection,wlv_cusum,7.248,,5.6394,58.20,2400.0,0,0.8000,0.002564,0.0021,0.7996,0.422578,0.3379,1.1048,0.250814,0.2771,1.8168,0.301562,0.5479,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3091,0.166884,0.5522,3.7276,0.000976,0.0036,0.0000,,,1.1088,0.425505,0.4718,0.6037,0.022549,0.0136,5.1242,,,5.0438,0.011600,0.0585,0.8727,3.866690,3.3746
1778783014.364,2026-05-14T20:23:34.363,drift_detection,wlv_cusum,7.502,,5.4943,58.70,2400.0,0,0.7994,0.002259,0.0018,0.8022,0.427457,0.3429,1.1051,0.249838,0.2761,1.8144,0.300586,0.5454,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3286,0.164932,0.5490,3.7415,0.001952,0.0073,0.0000,,,1.1139,0.423554,0.4718,0.6037,0.012745,0.0077,5.1175,,,5.0317,0.011722,0.0590,0.8725,3.705950,3.2334
1778783014.610,2026-05-14T20:23:34.609,drift_detection,wlv_cusum,7.748,,8.9565,59.30,2400.0,0,0.8006,0.002381,0.0019,0.8015,0.322057,0.2581,1.1073,0.247886,0.2745,1.8168,0.297659,0.5408,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3072,0.162004,0.5358,3.7415,0.000976,0.0037,0.0000,,,1.1029,0.352311,0.3886,0.6000,0.003922,0.0024,5.0344,,,5.1081,0.010745,0.0549,0.8736,7.894120,6.8959
1778783014.856,2026-05-14T20:23:34.856,drift_detection,wlv_cusum,7.995,,8.8971,58.70,2400.0,0,0.7994,0.002320,0.0019,0.7993,0.347431,0.2777,1.1051,0.247886,0.2739,1.8090,0.267405,0.4837,3.3132,0.000000,0.0000,3.3150,0.000000,0.0000,3.3147,0.165908,0.5499,3.7415,0.000976,0.0037,0.0000,,,1.1040,0.164932,0.1821,0.6015,0.005392,0.0032,5.1121,,,5.0250,0.011233,0.0564,0.8722,8.099509,7.0645
1778783015.104,2026-05-14T20:23:35.103,drift_detection,wlv_cusum,8.242,,7.6733,59.30,2400.0,0,0.7997,0.002320,0.0019,0.7989,0.409891,0.3275,1.1048,0.248862,0.2749,1.8139,0.297659,0.5399,3.3141,0.000000,0.0000,3.3141,0.000000,0.0000,3.3258,0.165908,0.5518,3.7415,0.000976,0.0037,0.0000,,,1.1253,0.347431,0.3910,0.6029,0.001471,0.0009,5.0049,,,5.1255,0.010623,0.0544,0.8730,6.331370,5.5274
1778783015.362,2026-05-14T20:23:35.362,drift_detection,wlv_cusum,8.501,,9.2597,59.80,2400.0,0,0.7997,0.002381,0.0019,0.8004,0.404035,0.3234,1.1059,0.248862,0.2752,1.8066,0.276188,0.4990,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3072,0.165908,0.5487,3.7415,0.000000,0.0000,0.0000,,,1.1015,0.285948,0.3150,0.6037,0.016667,0.0101,5.1282,,,5.0277,0.010745,0.0540,0.8727,8.287039,7.2325
1778783015.614,2026-05-14T20:23:35.614,drift_detection,wlv_cusum,8.753,,5.3735,59.30,2400.0,0,0.8000,0.002381,0.0019,0.8015,0.423554,0.3395,1.1044,0.249838,0.2759,1.8173,0.283996,0.5161,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3072,0.164932,0.5455,3.7415,0.005856,0.0219,0.0000,,,1.1044,0.275212,0.3039,0.6026,0.022059,0.0133,5.0156,,,5.1456,0.010501,0.0540,0.8719,3.786320,3.3014
1778783015.868,2026-05-14T20:23:35.867,drift_detection,wlv_cusum,9.006,,5.0680,59.80,2400.0,0,0.7997,0.002381,0.0019,0.8000,0.423554,0.3388,1.1084,0.246910,0.2737,1.8090,0.301562,0.5455,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3026,0.175667,0.5802,3.7258,0.000000,0.0000,0.0000,,,1.1044,0.379637,0.4193,0.6004,0.014706,0.0088,4.9835,,,5.1242,0.010745,0.0551,0.8727,3.259450,2.8447
1778783016.118,2026-05-14T20:23:36.117,drift_detection,wlv_cusum,9.256,,5.2091,59.30,2400.0,0,0.7994,0.002442,0.0020,0.8000,0.351335,0.2811,1.1051,0.247886,0.2739,1.8056,0.299611,0.5410,3.3141,0.000000,0.0000,3.3141,0.000000,0.0000,3.3026,0.164932,0.5447,3.7267,0.000000,0.0000,0.0000,,,1.1070,0.350359,0.3878,0.6040,0.015686,0.0095,5.0076,,,5.1335,0.010623,0.0545,0.8719,3.572000,3.1146
1778783016.370,2026-05-14T20:23:36.369,drift_detection,wlv_cusum,9.508,,5.6226,59.30,2400.0,0,0.7991,0.002381,0.0019,0.8000,0.331816,0.2655,1.1051,0.248862,0.2750,1.8017,0.294731,0.5310,3.3123,0.000000,0.0000,3.3141,0.000000,0.0000,3.3091,0.164932,0.5458,3.7258,0.000000,0.0000,0.0000,,,1.1048,0.341575,0.3774,0.6037,0.003431,0.0021,5.0049,,,5.1456,0.011233,0.0578,0.8719,4.089940,3.5662
1778783016.625,2026-05-14T20:23:36.624,drift_detection,wlv_cusum,9.763,,4.8894,59.30,2400.0,0,0.7997,0.002503,0.0020,0.8000,0.359142,0.2873,1.1059,0.247886,0.2741,1.8095,0.276188,0.4998,3.3141,0.000000,0.0000,3.3141,0.000000,0.0000,3.3082,0.162980,0.5392,3.7415,0.003904,0.0146,0.0000,,,1.1066,0.366950,0.4061,0.6044,0.023039,0.0139,5.1215,,,5.1416,0.011111,0.0571,0.8719,3.205870,2.7953
1778783016.885,2026-05-14T20:23:36.885,drift_detection,wlv_cusum,10.023,,4.7280,59.80,2400.0,0,0.8003,0.002564,0.0021,0.8004,0.405987,0.3249,1.1073,0.251790,0.2788,1.8090,0.268381,0.4855,3.3141,0.000000,0.0000,3.3123,0.000000,0.0000,3.3137,0.161028,0.5336,3.7415,0.000000,0.0000,0.0000,,,1.1088,0.157125,0.1742,0.6026,0.003922,0.0024,5.1242,,,5.1295,0.011477,0.0589,0.8679,3.304100,2.8677
1778783017.130,2026-05-14T20:23:37.130,drift_detection,wlv_cusum,10.269,,8.1355,59.80,2400.0,0,0.8012,0.002442,0.0020,0.8037,0.338648,0.2722,1.1029,0.248862,0.2745,1.8032,0.293755,0.5297,3.3150,0.000000,0.0000,3.3168,0.000000,0.0000,3.3026,0.165908,0.5479,3.7415,0.000976,0.0037,0.0000,,,1.1253,0.384516,0.4327,0.5989,0.025000,0.0150,5.1349,,,5.1684,0.011722,0.0606,0.8722,6.876100,5.9974
1778783017.372,2026-05-14T20:23:37.371,drift_detection,wlv_cusum,10.510,,9.3138,59.80,2400.0,0,0.7997,0.002442,0.0020,0.8037,0.342551,0.2753,1.1077,0.246910,0.2735,1.8066,0.293755,0.5307,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3072,0.166884,0.5519,3.7341,0.000000,0.0000,0.0000,,,1.1073,0.209825,0.2323,0.6022,0.005392,0.0032,5.1389,,,5.0263,0.011233,0.0565,0.8727,8.465638,7.3884
1778783017.628,2026-05-14T20:23:37.628,drift_detection,wlv_cusum,10.767,,5.6153,59.30,2400.0,0,0.8006,0.002442,0.0020,0.8004,0.424530,0.3398,1.1073,0.246910,0.2734,1.8144,0.298635,0.5418,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3258,0.165908,0.5518,3.7267,0.005856,0.0218,0.0000,,,1.1253,0.412818,0.4645,0.5982,0.016667,0.0100,5.1268,,,5.0598,0.011233,0.0568,0.8733,3.839900,3.3533
1778783017.879,2026-05-14T20:23:37.879,drift_detection,wlv_cusum,11.018,,7.9924,58.20,2400.0,0,0.7994,0.002381,0.0019,0.7993,0.329864,0.2636,1.1077,0.248862,0.2757,1.8139,0.284972,0.5169,3.3141,0.000000,0.0000,3.3159,0.000000,0.0000,3.3110,0.163956,0.5429,3.7202,0.000000,0.0000,0.0000,,,1.1150,0.378661,0.4222,0.6018,0.025490,0.0153,5.0304,,,5.1483,0.010867,0.0559,0.8725,6.760010,5.8980
1778783018.128,2026-05-14T20:23:38.127,drift_detection,wlv_cusum,11.266,,5.3098,59.30,2400.0,0,0.8000,0.002381,0.0019,0.8004,0.364022,0.2914,1.1059,0.301562,0.3335,1.8007,0.293755,0.5290,3.3132,0.000000,0.0000,3.3132,0.000000,0.0000,3.3100,0.162980,0.5395,3.7267,0.000000,0.0000,0.0000,,,1.1055,0.158101,0.1748,0.6037,0.003431,0.0021,5.0036,,,5.1456,0.011355,0.0584,0.8719,3.875620,3.3793
1778783018.376,2026-05-14T20:23:38.375,drift_detection,wlv_cusum,11.514,,9.3101,59.80,2400.0,0,0.8003,0.002442,0.0020,0.8011,0.456735,0.3659,1.1059,0.247886,0.2741,1.8007,0.292779,0.5272,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3258,0.163956,0.5453,3.7267,0.002928,0.0109,0.0000,,,1.1059,0.149317,0.1651,0.6004,0.005392,0.0032,5.1429,,,5.0263,0.011722,0.0589,0.8746,8.412060,7.3574
1778783018.620,2026-05-14T20:23:38.619,drift_detection,wlv_cusum,11.758,,4.9444,59.30,2400.0,0,0.7991,0.002686,0.0021,0.8022,0.366950,0.2944,1.1073,0.249838,0.2767,1.8168,0.272284,0.4947,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3091,0.169812,0.5619,3.7406,0.000000,0.0000,0.0000,,,1.1055,0.178595,0.1974,0.6004,0.015686,0.0094,5.1228,,,5.0210,0.011233,0.0564,0.8717,3.500560,3.0513
1778783018.867,2026-05-14T20:23:38.867,drift_detection,wlv_cusum,12.006,,4.9708,59.80,2400.0,0,0.7997,0.002686,0.0021,0.8026,0.393300,0.3156,1.1070,0.246910,0.2733,1.8032,0.274236,0.4945,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3072,0.162004,0.5358,3.7397,0.001952,0.0073,0.0000,,,1.1267,0.173715,0.1957,0.6007,0.011765,0.0071,5.1215,,,5.0853,0.010623,0.0540,0.8725,3.536280,3.0853
1778783019.124,2026-05-14T20:23:39.123,drift_detection,wlv_cusum,12.262,,4.5340,59.30,2400.0,0,0.7997,0.002381,0.0019,0.8007,0.412818,0.3306,1.1055,0.247886,0.2740,1.8149,0.284972,0.5172,3.3141,0.000061,0.0002,3.3168,0.000000,0.0000,3.3063,0.162980,0.5389,3.7183,0.003904,0.0145,0.0000,,,1.1088,0.195186,0.2164,0.6037,0.013726,0.0083,5.1014,,,5.1335,0.011722,0.0602,0.8727,2.946900,2.5719
1778783019.372,2026-05-14T20:23:39.372,drift_detection,wlv_cusum,12.510,,7.2276,58.20,2400.0,0,0.8000,0.002442,0.0020,0.8011,0.339624,0.2721,1.1077,0.247886,0.2746,1.8032,0.260573,0.4699,3.3150,0.000000,0.0000,3.3132,0.000000,0.0000,3.3100,0.163956,0.5427,3.7267,0.000000,0.0000,0.0000,,,1.1062,0.109304,0.1209,0.6037,0.006373,0.0038,5.1108,,,5.1134,0.010745,0.0549,0.8727,6.286720,5.4867
1778783019.617,2026-05-14T20:23:39.616,drift_detection,wlv_cusum,12.755,,4.7851,58.20,2400.0,0,0.7994,0.002503,0.0020,0.7996,0.405987,0.3246,1.1073,0.249838,0.2767,1.8002,0.259597,0.4673,3.3132,0.000000,0.0000,3.3150,0.000000,0.0000,3.3555,0.162980,0.5469,3.7415,0.000000,0.0000,0.0000,,,1.1051,0.161028,0.1780,0.6037,0.005392,0.0033,5.0920,,,5.1242,0.010745,0.0551,0.8730,3.357680,2.9313
1778783019.866,2026-05-14T20:23:39.866,drift_detection,wlv_cusum,13.004,,5.5050,58.70,2400.0,0,0.8000,0.002137,0.0017,0.8000,0.377685,0.3021,1.1077,0.246910,0.2735,1.8032,0.286923,0.5174,3.3132,0.000000,0.0000,3.3123,0.000000,0.0000,3.3193,0.161028,0.5345,3.7267,0.001952,0.0073,0.0000,,,1.1044,0.328888,0.3632,0.6011,0.021079,0.0127,5.0277,,,5.1041,0.011111,0.0567,0.8725,3.938130,3.4359
1778783020.109,2026-05-14T20:23:40.109,drift_detection,wlv_cusum,13.248,,4.3082,58.70,2400.0,0,0.7997,0.002259,0.0018,0.8088,0.377685,0.3055,1.1055,0.248862,0.2751,1.8007,0.269357,0.4850,3.3123,0.000061,0.0002,3.3141,0.000000,0.0000,3.3091,0.182499,0.6039,3.7183,0.000000,0.0000,0.0000,,,1.1114,0.143462,0.1594,0.6033,0.007843,0.0047,5.0933,,,5.1282,0.010867,0.0557,0.8730,2.768300,2.4168
1778783020.356,2026-05-14T20:23:40.355,drift_detection,wlv_cusum,13.494,,5.1361,58.70,2400.0,0,0.7997,0.002381,0.0019,0.8004,0.386468,0.3093,1.1059,0.247886,0.2741,1.8032,0.263501,0.4751,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3072,0.165908,0.5487,3.7267,0.000000,0.0000,0.0000,,,1.1311,0.101497,0.1148,0.6037,0.000490,0.0003,5.1134,,,5.1215,0.010501,0.0538,0.8725,3.848830,3.3580
